Timestamp,Child_RMSSD,Child_RMSSD_IBI_Norm,Parent_RMSSD,Parent_RMSSD_IBI_Norm,Proximity,Proximity_Norm,Child_ST,Child_IT,Child_V,Child_P,Child_SP,Child_NSS,Child_ISS,Parent_ST,Parent_IT,Parent_V,Parent_P,Parent_SP,Parent_NSS,Parent_ISS,Supported_JE,Coordinated_JE
2016-10-14 11:10:37,8.087873932857274,0.0185736932622603,19.844593420652533,0.0268807661993141,482.3485525874447,0.3390048595930268,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:38,7.844511288193361,0.0180450192762152,20.720046703330173,0.027977527410318,491.1649031835883,0.3452318637373026,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:39,7.721080653962003,0.0177819284762248,21.21889642993588,0.028583170583113,477.3191893352834,0.3354526113614313,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:40,7.527520765338673,0.0173321984323976,23.137782919796,0.0311392037529743,522.1008656017035,0.3670819891473592,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:41,7.473692408076367,0.0171836192312212,23.265610704098908,0.0312522559462127,423.5368532404086,0.2974660514918507,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:42,7.586474349224219,0.0174270504614589,24.618044340426735,0.0329527809210418,499.67064946231034,0.3512394874984231,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:43,7.725398384422717,0.0177354959834046,24.996513413297325,0.0333857402595144,502.873928781968,0.3535019693928598,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:44,7.729481935963856,0.0177312331261956,26.898194490132884,0.035906337058918,472.0217525661176,0.3317110223268409,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:45,8.183800082729839,0.0187461456796748,26.892808387858196,0.0358868667535445,444.78647454604186,0.3124746969048801,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:46,8.149453902077443,0.0186382554452989,27.291605173387495,0.0363462136786952,509.17437817889714,0.3579519880346592,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:47,8.150314320588215,0.0185859863685475,28.266766202970196,0.0375320272841032,469.8353310043418,0.3301667488796998,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:49,8.216204299624692,0.0186744593873699,30.591232231770807,0.0404476459575589,652.7086321167626,0.4593304874908384,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
